mission_id,object_name,host_name,source_primary_id,ra,dec,koi_disposition,koi_period,koi_duration,koi_depth,koi_ror,koi_model_snr,koi_num_transits,koi_impact,koi_dor,koi_teq,koi_srho,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag
KEPLER,K00820.01,,4936180,295.11371,40.071171,CANDIDATE,4.64090031,35.512,2450.0,0.333559,296.9,227.0,1.28,1.354,1155.0,0.00218,15.27,15.662,15.249,15.102,15.046,14.224,13.954,13.785
KEPLER,K00011.01,,11913073,291.06152,50.265129,FALSE POSITIVE,3.747838198,5.0642,616.0,0.151387,138.2,358.0,1.121,1.868,1031.0,0.00878,13.496,14.038,13.426,13.264,13.205,12.236,11.891,11.785
KEPLER,Kepler-107 e,,10875245,297.02826,48.208611,CONFIRMED,14.74914825,6.0995,430.0,0.018864,107.4,72.0,0.173,18.56,874.0,0.55575,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.06
KEPLER,Kepler-692 b,,5021899,294.77686,40.15374,CONFIRMED,21.81295996,4.3791,1180.0,0.030952,37.8,45.0,0.053,39.183,639.0,2.39175,15.54,16.187,15.492,15.262,15.147,14.204,13.776,13.702
KEPLER,K00822.01,,5077629,283.53845,40.217999,FALSE POSITIVE,7.91936937,3.3148,15100.0,0.121984,389.0,132.0,0.733,15.534,814.0,1.13074,15.805,16.346,15.757,15.572,15.446,14.482,14.112,14.055
KEPLER,K00823.01,,5115978,296.00699,40.295429,CANDIDATE,1.028436523,1.8606,8100.0,0.673134,89.6,,1.5734,2.891,1947.0,0.43236,15.202,15.662,15.167,15.005,14.892,14.019,13.702,13.598
KEPLER,Kepler-693 b,,5164255,283.25354,40.358189,CONFIRMED,15.37562369,3.3169,15300.0,0.12103,166.0,50.0,0.692,31.24,600.0,2.43887,16.422,17.227,16.367,16.077,15.879,14.877,14.359,14.178
KEPLER,Kepler-237 c,,5252423,283.22141,40.421829,CONFIRMED,8.10363271,3.161,888.0,0.026361,39.3,131.0,0.047,20.09,687.0,2.33533,15.289,16.117,15.221,14.933,14.748,13.749,13.223,13.172
KEPLER,Kepler-237 b,,5252423,283.22141,40.421829,CONFIRMED,4.71510843,2.506,418.0,0.018268,21.3,208.0,0.258,14.18,823.0,2.42359,15.289,16.117,15.221,14.933,14.748,13.749,13.223,13.172
KEPLER,Kepler-694 b,,5272878,291.14951,40.420521,CONFIRMED,6.365839713,2.9721,781.0,0.026275,70.8,216.0,0.524,14.46,914.0,1.41102,15.09,15.594,15.032,14.874,14.799,13.882,13.522,13.493
KEPLER,K00827.01,,5283542,294.22397,40.417858,FALSE POSITIVE,5.97581754,3.065,962.0,0.035468,50.3,181.0,0.941,6.53,1047.0,0.14724,15.546,16.038,15.487,15.336,15.214,14.33,14.047,14.045
KEPLER,K00839.01,,5649215,298.96112,40.862808,FALSE POSITIVE,2.446737317,4.7211,1180.0,0.278526,110.2,552.0,1.241,1.749,1261.0,0.01691,15.021,15.572,14.978,14.785,14.705,13.791,13.44,13.384
KEPLER,Kepler-695 b,,5651104,299.3161,40.82238,CONFIRMED,3.04033046,1.8411,10900.0,0.104023,568.2,440.0,0.736,10.41,1021.0,2.31195,15.028,15.823,14.978,14.687,14.505,13.514,13.016,12.922
KEPLER,Kepler-27 b,,5792202,292.23676,41.08588,CONFIRMED,15.33528675,3.897,3080.0,0.056,86.6,85.0,0.773,21.65,610.0,0.81659,15.855,16.516,15.753,15.571,15.491,14.484,14.026,14.118
KEPLER,Kepler-107 d,,10875245,297.02826,48.208611,CONFIRMED,7.95825328,4.377,50.0,0.006915,14.7,109.0,0.706,10.01,1074.0,0.29918,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.06
KEPLER,Kepler-27 c,,5792202,292.23676,41.08588,CONFIRMED,31.33046135,5.176,5070.0,0.072904,117.2,46.0,0.798,33.19,481.0,0.70448,15.855,16.516,15.753,15.571,15.491,14.484,14.026,14.118
KEPLER,K00831.01,,5370302,294.05676,40.549679,FALSE POSITIVE,3.9043425,3.831,16200.0,0.125229,323.4,275.0,0.709,6.856,1104.0,0.39988,15.016,15.552,14.953,14.787,14.674,13.817,13.447,13.49
KEPLER,K00832.01,,5372966,294.74396,40.53392,FALSE POSITIVE,9.286358079,3.49949,44800.0,0.19639,1671.1,117.0,0.377,23.029,796.0,2.67897,15.365,15.946,15.348,15.115,14.988,14.031,13.602,13.551
KEPLER,K00833.01,,5376067,295.50439,40.505489,FALSE POSITIVE,3.951405455,2.1862,2450.0,0.331342,117.2,272.0,1.276,5.42,1133.0,0.19337,15.446,15.924,15.401,15.242,15.148,14.208,13.806,13.776
KEPLER,Kepler-238 e,,5436502,287.89713,40.637821,CONFIRMED,23.65369415,8.2183,3340.0,0.05219,266.3,57.0,0.008,23.142,731.0,0.41907,15.084,15.6,15.003,14.862,14.768,13.894,13.545,13.512
KEPLER,Kepler-238 d,,5436502,287.89713,40.637821,CONFIRMED,13.23352214,6.7372,505.0,0.020278,49.1,97.0,0.014,15.32,888.0,0.3884,15.084,15.6,15.003,14.862,14.768,13.894,13.545,13.512
KEPLER,Kepler-238 c,,5436502,287.89713,40.637821,CONFIRMED,6.15560285,4.9843,285.0,0.015336,35.1,203.0,0.235,9.34,1146.0,0.40662,15.084,15.6,15.003,14.862,14.768,13.894,13.545,13.512
KEPLER,Kepler-238 b,,5436502,287.89713,40.637821,CONFIRMED,2.090811305,3.388,116.0,0.010686,19.9,527.0,0.746,3.32,1642.0,0.1588,15.084,15.6,15.003,14.862,14.768,13.894,13.545,13.512
KEPLER,Kepler-107 b,,10875245,297.02826,48.208611,CONFIRMED,3.180027898,3.5797,120.0,0.009989,50.4,323.0,0.196,6.751,1458.0,0.5756,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.06
KEPLER,Kepler-238 f,,5436502,287.89713,40.637821,CONFIRMED,50.4467417,7.159,370.0,0.01767,19.4,22.0,0.379,50.9,568.0,0.97794,15.084,15.6,15.003,14.862,14.768,13.894,13.545,13.512
KEPLER,Kepler-239 b,,5456651,294.20215,40.66341,CONFIRMED,11.76307164,2.9076,1040.0,0.028519,48.9,88.0,0.048,31.76,616.0,4.37951,15.208,15.964,15.137,14.884,14.742,13.703,13.215,13.133
KEPLER,Kepler-239 c,,5456651,294.20215,40.66341,CONFIRMED,56.2279271,3.57,863.0,0.028683,20.9,18.0,0.7,90.7,366.0,4.47051,15.208,15.964,15.137,14.884,14.742,13.703,13.215,13.133
KEPLER,K00836.01,,5481416,299.64285,40.691238,FALSE POSITIVE,2.384052875,3.0918,1270.0,0.222925,50.5,549.0,1.178,2.27,1010.0,0.03902,15.836,16.733,15.793,15.451,15.271,14.226,13.613,13.518
KEPLER,Kepler-240 c,,5531576,291.15878,40.750271,CONFIRMED,7.953547,2.6312,875.0,0.026448,38.4,166.0,0.3,22.68,696.0,3.48717,15.66,16.443,15.562,15.325,15.133,14.113,13.606,13.464
KEPLER,Kepler-240 b,,5531576,291.15878,40.750271,CONFIRMED,4.14451656,2.3421,392.0,0.017441,22.8,316.0,0.004,13.767,864.0,2.87358,15.66,16.443,15.562,15.325,15.133,14.113,13.606,13.464
KEPLER,K00838.01,,5534814,292.21436,40.759762,FALSE POSITIVE,4.859386384,2.2757,6040.0,0.355227,269.7,273.0,1.259,8.29,1114.0,0.4563,15.311,15.812,15.269,15.097,15.033,14.173,13.785,13.634
KEPLER,Kepler-702 b,,6291653,293.87811,41.66177,CONFIRMED,10.52629458,2.5211,9770.0,0.095143,482.3,129.0,0.644,28.26,713.0,3.85261,15.305,15.956,15.263,15.026,14.903,13.968,13.532,13.492
KEPLER,Kepler-703 b,,6392727,299.18686,41.74268,CONFIRMED,4.583520948,2.7055,3810.0,0.056287,99.5,297.0,0.045,13.672,1038.0,2.30111,15.287,15.847,15.235,15.047,14.929,13.981,13.644,13.62
KEPLER,Kepler-704 b,,6422070,283.31638,41.83712,CONFIRMED,3.76181843,3.5176,511.0,0.025656,35.9,273.0,0.926,3.73,1121.0,0.06927,15.257,15.836,15.199,15.008,14.94,13.955,13.626,13.557
KEPLER,Kepler-242 b,,6428700,286.5657,41.808399,CONFIRMED,8.20396958,2.9667,1020.0,0.033372,54.4,162.0,0.823,13.23,742.0,0.65082,15.376,16.162,15.297,15.039,14.855,13.821,13.316,13.238
KEPLER,Kepler-242 c,,6428700,286.5657,41.808399,CONFIRMED,14.49645186,4.016,648.0,0.033377,25.7,89.0,0.97,9.85,613.0,0.0859,15.376,16.162,15.297,15.039,14.855,13.821,13.316,13.238
KEPLER,Kepler-27 d,,5792202,292.23676,41.08588,CONFIRMED,6.54626149,2.75,656.0,0.024555,24.8,200.0,0.644,14.52,810.0,1.35056,15.855,16.516,15.753,15.571,15.491,14.484,14.026,14.118
KEPLER,Kepler-241 b,,5794379,292.91312,41.060921,CONFIRMED,12.71809866,3.0957,1150.0,0.030871,52.7,107.0,0.427,29.5,562.0,2.98907,15.389,16.296,15.349,15.001,14.741,13.608,13.064,12.881
KEPLER,Kepler-241 c,,5794379,292.91312,41.060921,CONFIRMED,36.06588163,4.3246,1560.0,0.035281,51.7,38.0,0.26,63.84,397.0,3.78452,15.389,16.296,15.349,15.001,14.741,13.608,13.064,12.881
KEPLER,Kepler-696 b,,5881688,293.49661,41.137589,CONFIRMED,4.190425659,2.8589,2880.0,0.050076,240.6,318.0,0.458,10.6,1234.0,1.28404,15.27,15.8,15.211,15.043,14.951,14.069,13.77,13.624
KEPLER,Kepler-697 b,,6022556,283.86441,41.346458,CONFIRMED,3.709870784,3.0694,2020.0,0.040686,116.1,279.0,0.023,9.6255,1151.0,1.22579,15.581,16.157,15.52,15.334,15.255,14.306,13.934,13.785
KEPLER,Kepler-698 b,,6032497,288.51001,41.301769,CONFIRMED,16.3297527,6.271,1190.0,0.034822,74.6,85.0,0.791,13.31,727.0,0.16717,15.447,15.988,15.407,15.215,15.143,14.255,13.87,13.799
KEPLER,Kepler-699 b,,6061119,296.88821,41.396091,CONFIRMED,27.80756622,4.21587,25400.0,0.161479,748.1,50.0,0.782,43.26,554.0,1.98053,15.482,16.014,15.449,15.254,15.124,14.236,13.744,13.672
KEPLER,Kepler-700 b,,6191521,287.1543,41.565788,CONFIRMED,80.8723469,11.195,3600.0,0.056129,160.9,17.0,0.527,50.5,452.0,0.37264,15.201,15.739,15.166,14.97,14.863,13.935,13.585,13.569
KEPLER,K00848.01,,6267425,284.86929,41.679192,FALSE POSITIVE,3.166465862,2.9381,4360.0,0.348902,122.1,320.0,1.266,4.05,954.0,0.12553,15.999,16.795,15.962,15.659,15.487,14.413,13.963,13.812
KEPLER,Kepler-467 b,,3531558,287.36279,38.649601,CONFIRMED,24.99324319,5.9409,270.0,0.015956,62.0,53.0,0.686,24.1,712.0,0.42385,12.377,12.801,12.337,12.195,12.134,11.274,10.961,10.897
KEPLER,Kepler-701 b,,6276477,288.9942,41.633282,CONFIRMED,10.35533116,3.1775,751.0,0.024674,49.2,127.0,0.029,25.51,777.0,2.92779,15.018,15.627,14.948,14.757,14.64,13.656,13.279,13.141
KEPLER,Kepler-709 b,,6863998,292.10519,42.380322,CONFIRMED,16.08518937,3.984,1440.0,0.040767,62.6,82.0,0.867,17.79,613.0,0.41177,15.219,15.918,15.15,14.919,14.803,13.753,13.284,13.145
KEPLER,K00868.01,,6867155,293.00797,42.307201,CANDIDATE,235.9986399,8.2284,20700.0,0.14756,271.8,6.0,0.778,184.83,188.0,2.14449,15.172,16.343,15.122,14.67,14.421,13.251,12.678,12.515
KEPLER,Kepler-245 b,,6948054,291.63898,42.436321,CONFIRMED,7.49018305,2.7297,1120.0,0.029843,53.0,178.0,0.02,21.59,753.0,3.3941,15.599,16.312,15.541,15.293,15.162,14.121,13.688,13.639
KEPLER,Kepler-245 d,,6948054,291.63898,42.436321,CONFIRMED,36.2761238,4.7865,1570.0,0.035273,45.5,39.0,0.035,59.91,445.0,3.09103,15.599,16.312,15.541,15.293,15.162,14.121,13.688,13.639
KEPLER,Kepler-245 c,,6948054,291.63898,42.436321,CONFIRMED,17.46087931,2.2641,812.0,0.026969,22.6,69.0,0.594,49.3,568.0,7.45729,15.599,16.312,15.541,15.293,15.162,14.121,13.688,13.639
KEPLER,Kepler-705 b,,6435936,289.50848,41.812119,CONFIRMED,56.0560754,4.685,1630.0,0.036134,27.4,24.0,0.018,94.7,233.0,5.11354,15.849,17.455,16.093,15.162,14.719,13.446,12.778,12.536
KEPLER,Kepler-706 b,,6522242,291.76041,41.944069,CONFIRMED,41.40831669,5.0264,22800.0,0.139516,907.8,33.0,0.377,67.69,453.0,3.42177,15.196,15.775,15.154,14.947,14.827,13.805,13.413,13.307
KEPLER,K00856.01,,6526710,293.17929,41.969238,CANDIDATE,39.74893077,7.3051,15200.0,0.134949,561.1,34.0,0.881,29.734,552.0,0.31474,15.344,15.804,15.287,15.147,15.06,14.131,13.824,13.767
KEPLER,Kepler-243 b,,6587280,285.11047,42.033958,CONFIRMED,5.715425977,2.5242,908.0,0.027348,59.4,181.0,0.348,16.74,850.0,2.71439,15.086,15.785,14.997,14.787,14.657,13.622,13.191,13.064
KEPLER,Kepler-108 b,,9471974,294.55917,46.062328,CONFIRMED,49.18394185,11.3364,1650.0,0.036501,355.7,29.0,0.035,34.34,669.0,0.31666,12.654,13.127,12.528,12.452,12.313,11.43,11.065,10.983
KEPLER,Kepler-243 c,,6587280,285.11047,42.033958,CONFIRMED,20.0261412,1.611,421.0,0.025305,10.7,54.0,0.957,34.9,559.0,2.00738,15.086,15.785,14.997,14.787,14.657,13.622,13.191,13.064
KEPLER,K00858.01,,6599919,289.89777,42.009151,CANDIDATE,13.61014819,2.594,5730.0,0.192842,184.1,101.0,1.081,20.24,733.0,0.84633,15.06,15.607,14.999,14.825,14.697,13.702,13.307,13.245
KEPLER,K00859.01,,6675056,286.24356,42.148811,FALSE POSITIVE,10.44331991,2.743,1160.0,0.030416,51.7,127.0,0.23,29.22,667.0,4.32663,15.546,16.374,15.478,15.191,14.983,14.047,13.501,13.392
KEPLER,Kepler-707 b,,6685526,290.00757,42.116459,CONFIRMED,2.237489571,1.8119,316.0,0.015942,30.7,595.0,0.128,9.527,1160.0,3.26761,15.001,15.672,14.939,14.713,14.603,13.604,13.106,13.004
KEPLER,K00862.01,,6756669,284.08731,42.233231,FALSE POSITIVE,5.851520671,3.11058,33000.0,0.166109,1630.4,178.0,0.211,16.497,901.0,2.48066,15.33,15.912,15.285,15.081,14.969,14.045,13.654,13.562
KEPLER,Kepler-708 b,,6784235,293.81647,42.212502,CONFIRMED,3.167893418,2.1814,781.0,0.025513,64.8,430.0,0.026,11.389,1221.0,2.78453,15.533,16.067,15.477,15.304,15.2,14.32,13.958,13.871
KEPLER,Kepler-244 b,,6849310,287.24268,42.301369,CONFIRMED,4.311780262,2.7251,1150.0,0.030716,86.1,299.0,0.196,12.25,1038.0,1.86883,15.604,16.18,15.548,15.357,15.278,14.306,13.852,13.73
KEPLER,Kepler-244 d,,6849310,287.24268,42.301369,CONFIRMED,20.0504494,4.556,841.0,0.026569,37.8,64.0,0.383,32.0,622.0,1.54536,15.604,16.18,15.548,15.357,15.278,14.306,13.852,13.73
KEPLER,Kepler-244 c,,6849310,287.24268,42.301369,CONFIRMED,9.76734503,1.6585,569.0,0.026407,21.1,122.0,0.9,22.2,791.0,2.17446,15.604,16.18,15.548,15.357,15.278,14.306,13.852,13.73
KEPLER,K00865.01,,6862328,291.58377,42.36816,CANDIDATE,119.0207044,8.1405,7430.0,0.077431,223.5,11.0,0.076,120.05,366.0,2.31024,15.085,15.601,15.024,14.864,14.78,13.858,13.476,13.398
KEPLER,Kepler-108 c,,9471974,294.55917,46.062328,CONFIRMED,190.3200468,15.284,1140.0,0.034654,139.3,7.0,0.812,61.0,426.0,0.11866,12.654,13.127,12.528,12.452,12.313,11.43,11.065,10.983
KEPLER,K00866.01,,6862603,291.67172,42.343109,FALSE POSITIVE,2.861159894,1.8832,1010.0,0.039171,58.3,454.0,0.965,4.58,1355.0,0.22208,15.618,16.094,15.559,15.415,15.32,14.442,14.128,14.012
KEPLER,Kepler-82 b,,7366258,292.87338,42.966141,CONFIRMED,26.44439337,3.9783,1840.0,0.038511,88.0,53.0,0.03,52.72,562.0,3.96328,15.158,15.718,15.096,14.918,14.803,13.879,13.527,13.518
KEPLER,Kepler-82 c,,7366258,292.87338,42.966141,CONFIRMED,51.53997972,6.3994,3640.0,0.05435,155.5,28.0,0.183,63.88,450.0,1.85679,15.158,15.718,15.096,14.918,14.803,13.879,13.527,13.518
KEPLER,Kepler-82 e,,7366258,292.87338,42.966141,CONFIRMED,5.902245782,2.9003,702.0,0.023909,59.3,220.0,0.209,15.59,926.0,2.05923,15.158,15.718,15.096,14.918,14.803,13.879,13.527,13.518
KEPLER,Kepler-82 d,,7366258,292.87338,42.966141,CONFIRMED,2.382951591,1.8876,392.0,0.018369,41.4,515.0,0.479,8.7,1253.0,2.19197,15.158,15.718,15.096,14.918,14.803,13.879,13.527,13.518
KEPLER,Kepler-712 b,,7373451,294.90973,42.935261,CONFIRMED,21.02250608,4.1072,1770.0,0.037466,62.4,67.0,0.036,40.546,521.0,2.85327,15.859,16.548,15.793,15.564,15.406,14.399,13.982,13.841
KEPLER,Kepler-245 e,,6948054,291.63898,42.436321,CONFIRMED,3.219814777,2.0642,488.0,0.019702,30.5,391.0,0.06,12.14,998.0,3.26825,15.599,16.312,15.541,15.293,15.162,14.121,13.688,13.639
KEPLER,Kepler-28 b,,6949607,292.13702,42.42942,CONFIRMED,5.912273234,2.3254,961.0,0.027826,62.8,227.0,0.17,19.7,585.0,4.13623,15.036,15.99,14.976,14.628,14.447,13.334,12.767,12.719
KEPLER,Kepler-28 c,,6949607,292.13702,42.42942,CONFIRMED,8.98581901,2.8606,881.0,0.026527,51.8,145.0,0.008,24.64,509.0,3.50489,15.036,15.99,14.976,14.628,14.447,13.334,12.767,12.719
KEPLER,K00871.01,,7031517,291.11969,42.507069,CANDIDATE,12.94066866,2.4845,42500.0,0.259639,307.5,100.0,0.897,35.21,723.0,4.93266,15.215,15.674,15.167,15.018,14.948,14.079,13.715,13.633
KEPLER,K00120.01,,11869052,294.40192,50.172089,FALSE POSITIVE,20.5452375,2.517,219.0,0.017424,18.5,67.0,0.95,22.7,742.0,0.52476,12.003,12.476,11.835,11.801,11.807,11.114,10.813,10.828
KEPLER,Kepler-46 b,,7109675,289.26874,42.604172,CONFIRMED,33.60123371,4.4056,7430.0,0.083298,247.9,39.0,0.67,49.6,495.0,2.04292,15.262,15.921,15.203,14.98,14.868,13.814,13.436,13.347
KEPLER,Kepler-46 d,,7109675,289.26874,42.604172,CONFIRMED,6.76652928,2.9004,451.0,0.019382,29.2,194.0,0.429,16.49,845.0,1.85399,15.262,15.921,15.203,14.98,14.868,13.814,13.436,13.347
KEPLER,Kepler-710 b,,7118364,291.96417,42.69614,CONFIRMED,4.347288783,2.1024,452.0,0.019273,39.7,307.0,0.025,16.107,1174.0,4.18264,15.024,15.542,14.977,14.802,14.7,13.806,13.397,13.378
KEPLER,Kepler-246 b,,7134976,296.48343,42.663429,CONFIRMED,4.601811819,2.2607,756.0,0.02579,60.8,295.0,0.567,13.32,896.0,2.109,15.024,15.744,14.958,14.716,14.562,13.587,13.15,13.038
KEPLER,Kepler-246 c,,7134976,296.48343,42.663429,CONFIRMED,11.18719905,3.252,354.0,0.017042,21.9,117.0,0.387,24.72,667.0,2.28406,15.024,15.744,14.958,14.716,14.562,13.587,13.15,13.038
KEPLER,Kepler-1729 b,,7135852,296.69394,42.62611,CONFIRMED,4.220965778,3.0854,2260.0,0.046401,157.8,321.0,0.705,8.13,595.0,0.5702,15.692,16.782,15.619,15.225,14.974,13.855,13.277,13.102
KEPLER,K00876.01,,7270230,287.88412,42.832439,FALSE POSITIVE,6.998099523,2.0488,20300.0,6.502574,192.3,192.0,7.361,38.6,853.0,22.19119,15.877,16.436,15.814,15.637,15.524,14.597,14.152,14.141
KEPLER,Kepler-81 b,,7287995,293.63696,42.82497,CONFIRMED,5.95489993,2.3892,1410.0,0.033728,87.2,226.0,0.327,18.69,635.0,3.48052,15.019,16.121,14.965,14.547,14.322,13.168,12.577,12.392
KEPLER,Kepler-81 c,,7287995,293.63696,42.82497,CONFIRMED,12.03987488,2.7363,1250.0,0.031605,57.6,106.0,0.286,33.32,502.0,4.82896,15.019,16.121,14.965,14.547,14.322,13.168,12.577,12.392
KEPLER,Kepler-81 d,,7287995,293.63696,42.82497,CONFIRMED,20.83762895,2.3734,439.0,0.020532,14.9,67.0,0.706,49.4,418.0,5.25789,15.019,16.121,14.965,14.547,14.322,13.168,12.577,12.392
KEPLER,K00121.01,,3247396,294.46088,38.383461,FALSE POSITIVE,8.8111022,5.0683,401.0,0.242511,76.8,125.0,1.223,3.15,1399.0,0.00762,12.759,13.088,12.71,12.618,12.589,11.723,11.472,11.437
KEPLER,Kepler-711 b,,7303253,297.46002,42.83992,CONFIRMED,23.58917143,5.073,1200.0,0.040151,53.3,56.0,0.926,16.88,487.0,0.16337,15.316,16.159,15.276,14.955,14.763,13.697,13.2,13.061
KEPLER,Kepler-109 b,,5094751,290.39273,40.28487,CONFIRMED,6.481633073,3.784,299.0,0.017836,125.6,214.0,0.833,7.71,1145.0,0.20633,12.365,12.735,12.3,12.206,12.175,11.314,11.046,11.001
KEPLER,Kepler-716 b,,7678434,290.39322,43.363899,CONFIRMED,10.37168928,3.035,1250.0,0.033023,64.5,128.0,0.537,23.0,720.0,2.15323,15.193,15.89,15.136,14.894,14.778,13.67,13.249,13.135
KEPLER,Kepler-716 c,,7678434,290.39322,43.363899,CONFIRMED,3.96996298,1.1757,299.0,0.018305,15.0,320.0,0.836,15.04,992.0,4.07984,15.193,15.89,15.136,14.894,14.778,13.67,13.249,13.135
KEPLER,Kepler-717 b,,7685981,292.96555,43.34639,CONFIRMED,4.40841331,5.012,549.0,0.025379,45.1,279.0,0.899,3.45,1139.0,0.03994,15.662,16.177,15.621,15.441,15.332,14.43,13.966,13.996
KEPLER,K00894.01,,7708215,299.00143,43.399632,FALSE POSITIVE,7.9426176,6.703,1590.0,0.046289,60.4,172.0,0.942,4.238,878.0,0.02282,15.26,15.828,15.198,15.017,14.893,14.026,13.667,13.551
KEPLER,Kepler-712 c,,7373451,294.90973,42.935261,CONFIRMED,226.8904775,7.558,3140.0,0.055361,46.8,7.0,0.731,174.7,236.0,1.95932,15.859,16.548,15.793,15.564,15.406,14.399,13.982,13.841
KEPLER,K00882.01,,7377033,295.83536,42.943062,FALSE POSITIVE,1.956811408,2.1958,24900.0,0.327759,125.4,685.0,1.091,5.28,1109.0,0.72779,15.533,16.194,15.518,15.25,15.09,14.118,13.646,13.534
KEPLER,K00883.01,,7380537,296.68307,42.967869,CANDIDATE,2.688899233,2.11275,37500.0,0.172543,1011.6,499.0,0.001,11.4204,929.0,3.89722,15.766,16.587,15.72,15.414,15.22,14.178,13.631,13.522
KEPLER,Kepler-247 c,,7434875,288.64252,43.039291,CONFIRMED,9.439459486,2.8979,3040.0,0.048953,175.2,144.0,0.049,26.081,686.0,3.76657,15.067,15.794,14.99,14.755,14.63,13.597,13.178,13.051
KEPLER,Kepler-95 b,,8349582,284.48245,44.398041,CONFIRMED,11.52306746,3.8757,507.0,0.020288,142.0,116.0,0.0,23.181,927.0,1.77474,12.346,12.778,12.272,12.161,12.107,11.21,10.867,10.801
KEPLER,Kepler-247 d,,7434875,288.64252,43.039291,CONFIRMED,20.47748843,2.8364,1380.0,0.034376,52.7,59.0,0.497,50.0,530.0,5.64738,15.067,15.794,14.99,14.755,14.63,13.597,13.178,13.051
KEPLER,Kepler-247 b,,7434875,288.64252,43.039291,CONFIRMED,3.336123113,1.9616,516.0,0.020396,41.6,386.0,0.252,12.86,970.0,3.61764,15.067,15.794,14.99,14.755,14.63,13.597,13.178,13.051
KEPLER,Kepler-54 b,,7455287,294.77393,43.056301,CONFIRMED,8.01078456,2.312,1330.0,0.03347,48.5,168.0,0.192,26.89,453.0,5.73059,15.847,17.416,15.964,15.175,14.7,13.508,12.897,12.648
KEPLER,Kepler-54 c,,7455287,294.77393,43.056301,CONFIRMED,12.07134205,4.3224,759.0,0.025158,31.0,112.0,0.014,21.878,395.0,1.35939,15.847,17.416,15.964,15.175,14.7,13.508,12.897,12.648
KEPLER,Kepler-54 d,,7455287,294.77393,43.056301,CONFIRMED,20.99587872,2.6333,767.0,0.025412,18.2,55.0,0.228,60.9,328.0,9.69398,15.847,17.416,15.964,15.175,14.7,13.508,12.897,12.648
KEPLER,Kepler-713 b,,7458762,295.65149,43.029831,CONFIRMED,7.41113177,2.5242,621.0,0.024438,50.4,181.0,0.712,16.55,905.0,1.56072,15.031,15.569,14.973,14.8,14.706,13.802,13.454,13.3
KEPLER,K00888.01,,7552344,297.97513,43.164909,FALSE POSITIVE,1.000747038,0.9967,1820.0,0.047993,147.4,668.0,0.908,4.12,1620.0,1.32454,15.419,16.069,15.387,15.141,14.986,14.015,13.574,13.443
KEPLER,Kepler-75 b,,757450,291.1376,36.577381,CONFIRMED,8.884922995,2.07004,16100.0,0.114124,388.2,153.0,0.069,36.466,770.0,11.62061,15.264,15.998,15.207,14.949,14.826,13.665,13.262,13.118
KEPLER,Kepler-714 b,,7585481,282.69952,43.272739,CONFIRMED,8.09888906,4.20241,6910.0,0.076211,435.9,168.0,0.018,15.8546,986.0,1.14941,15.261,15.68,15.208,15.081,15.056,14.164,13.875,13.825
KEPLER,Kepler-715 b,,7663691,283.63077,43.379398,CONFIRMED,10.00653012,5.344,936.0,0.032174,71.9,135.0,0.862,8.17,876.0,0.1029,15.063,15.517,15.013,14.869,14.839,13.984,13.655,13.592
KEPLER,Kepler-448 b,,5812701,297.45374,41.01099,CONFIRMED,17.85522168,7.41287,9070.0,0.08815,915.7,75.0,0.075,19.986,911.0,0.47367,11.353,11.571,11.28,11.245,11.26,10.461,10.287,10.234
KEPLER,K00901.01,,8013419,285.16748,43.876339,CANDIDATE,12.73262407,2.2083,6470.0,0.082519,210.5,110.0,0.811,31.62,432.0,3.68779,15.75,16.872,15.715,15.269,15.028,13.909,13.326,13.182
KEPLER,K00902.01,,8018547,287.85239,43.897991,CANDIDATE,83.92494032,6.7904,7960.0,0.086015,182.1,18.0,0.658,81.6,226.0,1.45972,15.754,16.789,15.679,15.311,15.116,14.0,13.359,13.215
KEPLER,Kepler-719 b,,8039892,295.53613,43.884449,CONFIRMED,5.007316661,4.2362,6930.0,0.077106,431.4,271.0,0.344,9.24,998.0,0.59565,15.813,16.341,15.777,15.586,15.516,14.572,14.207,14.126
KEPLER,Kepler-55 d,,8150320,285.16833,44.026459,CONFIRMED,2.211116989,1.6485,724.0,0.026289,42.6,603.0,0.69,7.83,931.0,1.85398,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289
KEPLER,Kepler-55 b,,8150320,285.16833,44.026459,CONFIRMED,27.9541337,3.95,943.0,0.026973,25.4,48.0,0.063,55.43,400.0,4.12204,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289
KEPLER,Kepler-110 b,,11086270,292.92914,48.60281,CONFIRMED,12.69104387,3.7727,252.0,0.014487,60.2,108.0,0.008,26.076,1008.0,2.08259,12.935,13.288,12.891,12.784,12.769,11.919,11.658,11.623
KEPLER,K00895.01,,7767559,296.41019,43.455391,FALSE POSITIVE,4.409409243,3.8636,12900.0,0.10287,85.8,303.0,0.028,9.6337,1101.0,0.8699,15.403,16.032,15.385,15.133,15.047,14.075,13.666,13.543
KEPLER,Kepler-248 c,,7825899,293.0614,43.58136,CONFIRMED,16.23947096,4.0374,2590.0,0.045252,123.8,83.0,0.043,32.1,598.0,2.37192,15.258,15.919,15.187,14.974,14.868,13.911,13.442,13.357
